id,name,price,trim,submodel
id,name,price,trim,submodel
401661207,3.0L V6 Twin-turbo AWD 9-speed Automatic,"$69,650",AMG GLE 43 4MATIC,suv
401661208,5.5L V8 Twin-turbo AWD 7-speed Automatic,"$110,650",AMG GLE 63 S 4MATIC,suv
401724792,2.0L 4-cyl. AWD 5-speed Manual,"$18,995",2.0i,hatchback
401724793,2.0L 4-cyl. AWD CVT Automatic,"$19,995",2.0i,hatchback
401724797,2.0L 4-cyl. AWD CVT Automatic,"$21,795",2.0i Premium,hatchback
401724798,2.0L 4-cyl. AWD 5-speed Manual,"$22,595",2.0i Sport,hatchback
401724800,2.0L 4-cyl. AWD CVT Automatic,"$23,395",2.0i Sport,hatchback
401724799,2.0L 4-cyl. AWD CVT Automatic,"$24,695",2.0i Limited,hatchback
200745101,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$35,550",Tradesman,crew-cab
200745102,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$35,750",Tradesman,crew-cab
200745103,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$38,610",Tradesman,crew-cab
200745104,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$38,810",Tradesman,crew-cab
200745298,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$39,975",SLT,crew-cab
200745301,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$40,175",SLT,crew-cab
200745299,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$41,855",Big Horn,crew-cab
200745300,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$41,855",Lone Star,crew-cab
200745302,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$42,055",Big Horn,crew-cab
200745303,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$42,055",Lone Star,crew-cab
200745549,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$43,345",SLT,crew-cab
200745553,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$43,545",SLT,crew-cab
200745550,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$45,225",Big Horn,crew-cab
200745551,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$45,225",Lone Star,crew-cab
200745554,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$45,425",Big Horn,crew-cab
200745555,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$45,425",Lone Star,crew-cab
200745552,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$46,220",Outdoorsman,crew-cab
200745556,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$46,420",Outdoorsman,crew-cab
200745311,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$46,440",Laramie,crew-cab
200745105,6.4L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$46,560",Tradesman Power Wagon,crew-cab
200745312,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$46,640",Laramie,crew-cab
200745313,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$50,130",Laramie,crew-cab
401678360,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$35,745",Tradesman,crew-cab
401678361,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$35,945",Tradesman,crew-cab
401678364,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$38,545",Tradesman,crew-cab
401678365,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$38,745",Tradesman,crew-cab
401678478,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$40,845",SLT,crew-cab
401678479,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$41,045",SLT,crew-cab
401678303,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$42,725",Big Horn,crew-cab
401678306,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$42,725",Lone Star,crew-cab
401678307,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$42,925",Lone Star,crew-cab
401678308,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$42,925",Big Horn,crew-cab
401678473,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$43,645",SLT,crew-cab
401678480,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$43,845",SLT,crew-cab
401678297,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$45,525",Big Horn,crew-cab
401678298,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$45,525",Lone Star,crew-cab
401678304,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$45,725",Lone Star,crew-cab
401678305,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$45,725",Big Horn,crew-cab
401678362,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$47,645",Laramie,crew-cab
401678363,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$47,845",Laramie,crew-cab
401678366,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$50,845",Laramie,crew-cab
401678368,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$51,045",Laramie,crew-cab
401630231,6.4L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$51,695",Power Wagon,crew-cab
401678355,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$54,375",Longhorn,crew-cab
200743941,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$36,140",Tradesman,crew-cab
200743945,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$36,340",Tradesman,crew-cab
200743969,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$39,475",Tradesman,crew-cab
200743970,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$39,675",Tradesman,crew-cab
200743946,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$41,005",SLT,crew-cab
200743949,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$41,205",SLT,crew-cab
200743947,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$42,485",Big Horn,crew-cab
200743948,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$42,485",Lone Star,crew-cab
200743950,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$42,685",Big Horn,crew-cab
200743951,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$42,685",Lone Star,crew-cab
200743971,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$44,040",SLT,crew-cab
200743990,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$44,240",SLT,crew-cab
200743972,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$45,520",Big Horn,crew-cab
200743973,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$45,520",Lone Star,crew-cab
200743992,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$45,720",Big Horn,crew-cab
200743993,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$45,720",Lone Star,crew-cab
200743952,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$47,420",Laramie,crew-cab
200743963,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$47,620",Laramie,crew-cab
200743994,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$50,855",Laramie,crew-cab
200743995,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$51,055",Laramie,crew-cab
200743964,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$53,390",Longhorn,crew-cab
200743967,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$53,590",Longhorn,crew-cab
401691244,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$36,845",Tradesman,crew-cab
401691245,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$37,045",Tradesman,crew-cab
401691246,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$39,645",Tradesman,crew-cab
401691247,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$39,845",Tradesman,crew-cab
401691079,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$41,945",SLT,crew-cab
401691078,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$42,145",SLT,crew-cab
401691486,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$43,825",Lone Star,crew-cab
401691492,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$43,825",Big Horn,crew-cab
401691487,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$44,025",Lone Star,crew-cab
401691488,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$44,025",Big Horn,crew-cab
401691077,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$44,745",SLT,crew-cab
401691076,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$44,945",SLT,crew-cab
401691483,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$46,625",Lone Star,crew-cab
401691484,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$46,625",Big Horn,crew-cab
401582308,2.4L 4-cyl. 9-speed Automatic,"$23,445",Tradesman Cargo,minivan
401582307,2.4L 4-cyl. 9-speed Automatic,"$24,445",Wagon,minivan
401582310,2.4L 4-cyl. 9-speed Automatic,"$25,070",Tradesman SLT Cargo,minivan
401582309,2.4L 4-cyl. 9-speed Automatic,"$26,070",Wagon SLT,minivan
200745314,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$50,330",Laramie,crew-cab
200745589,6.4L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$51,160",Power Wagon,crew-cab
200745496,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$52,215",Longhorn,crew-cab
200745498,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$52,415",Longhorn,crew-cab
200745499,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$55,500",Limited,crew-cab
200745497,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$55,800",Limited,crew-cab
200745500,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$55,835",Longhorn,crew-cab
200745506,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$56,035",Longhorn,crew-cab
200745322,6.4L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$57,580",Laramie Power Wagon,crew-cab
200745507,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$59,120",Limited,crew-cab
200745505,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$59,420",Limited,crew-cab
401678357,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$54,575",Longhorn,crew-cab
401678359,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$57,575",Longhorn,crew-cab
401678369,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$57,775",Longhorn,crew-cab
401678358,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$57,775",Limited,crew-cab
401678356,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$58,075",Limited,crew-cab
401678370,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$60,975",Limited,crew-cab
401678367,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$61,275",Limited,crew-cab
200743996,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$56,625",Longhorn,crew-cab
200743968,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$56,675",Limited,crew-cab
200744020,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$56,825",Longhorn,crew-cab
200743966,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$56,975",Limited,crew-cab
200744023,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$59,910",Limited,crew-cab
200744019,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$60,210",Limited,crew-cab
401691491,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$46,825",Big Horn,crew-cab
401691493,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$46,825",Lone Star,crew-cab
401691109,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$48,745",Laramie,crew-cab
401691110,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$48,945",Laramie,crew-cab
401691111,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$51,945",Laramie,crew-cab
401691112,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$52,145",Laramie,crew-cab
401690987,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$55,475",Laramie Longhorn,crew-cab
401690989,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$55,675",Laramie Longhorn,crew-cab
401690995,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$56,975",Laramie Longhorn,crew-cab
401690991,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$58,675",Laramie Longhorn,crew-cab
401690993,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$58,875",Laramie Longhorn,crew-cab
401690990,5.7L V8 6-speed Automatic 8.2 ft. Bed,"$58,875",Limited,crew-cab
401690988,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$59,175",Limited,crew-cab
401690997,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$60,175",Laramie Longhorn,crew-cab
401690996,5.7L V8 6-speed Automatic 6.4 ft. Bed,"$60,675",Limited,crew-cab
401690994,5.7L V8 4x4 6-speed Automatic 8.2 ft. Bed,"$62,075",Limited,crew-cab
401690992,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$62,375",Limited,crew-cab
401690998,5.7L V8 4x4 6-speed Automatic 6.4 ft. Bed,"$63,875",Limited,crew-cab
401654874,2.4L 4-cyl. 9-speed Automatic,"$23,495",Tradesman Cargo,minivan
401654861,2.4L 4-cyl. 9-speed Automatic,"$24,595",Wagon,minivan
401654878,2.4L 4-cyl. 9-speed Automatic,"$25,120",Tradesman SLT Cargo,minivan
401654875,2.4L 4-cyl. 9-speed Automatic,"$26,220",Wagon SLT,minivan
401598584,2.5L 4-cyl. 6-speed Automatic,"$24,350",LE,suv
401598588,2.5L 4-cyl. AWD 6-speed Automatic,"$25,750",LE,suv
401598589,2.5L 4-cyl. 6-speed Automatic,"$26,270",XLE,suv
401598586,2.5L 4-cyl. AWD 6-speed Automatic,"$27,670",XLE,suv
200731831,2.5L 4-cyl. 6-speed Automatic,"$29,265",SE,suv
401598590,2.5L 4-cyl. AWD 6-speed Automatic,"$30,665",SE,suv
401598587,2.5L 4-cyl. 6-speed Automatic,"$31,510",Limited,suv
401598585,2.5L 4-cyl. AWD 6-speed Automatic,"$32,910",Limited,suv
401658884,2.5L 4-cyl. 6-speed Automatic,"$24,410",LE,suv
401658889,2.5L 4-cyl. 6-speed Automatic,"$25,500",XLE,suv
401658888,2.5L 4-cyl. AWD 6-speed Automatic,"$25,810",LE,suv
401658886,2.5L 4-cyl. AWD 6-speed Automatic,"$26,900",XLE,suv
401691480,2.5L 4-cyl. 6-speed Automatic,"$28,790",SE,suv
401691479,2.5L 4-cyl. AWD 6-speed Automatic,"$30,190",SE,suv
401658887,2.5L 4-cyl. 6-speed Automatic,"$30,905",Limited,suv
401658885,2.5L 4-cyl. AWD 6-speed Automatic,"$32,305",Limited,suv
401658891,2.5L 4-cyl. 6-speed Automatic,"$34,750",Platinum,suv
401658890,2.5L 4-cyl. AWD 6-speed Automatic,"$36,150",Platinum,suv
200771535,4.6L V8 6-speed Automatic 5.6 ft. Bed,"$33,270",SR5,crewmax-cab
200771536,5.7L V8 6-speed Automatic 5.6 ft. Bed,"$34,970",SR5,crewmax-cab
200771537,5.7L V8 FFV 6-speed Automatic 5.6 ft. Bed,"$34,970",SR5 FFV,crewmax-cab
200771544,4.6L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$36,320",SR5,crewmax-cab
200771545,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$38,020",SR5,crewmax-cab
200771546,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$38,020",SR5 FFV,crewmax-cab
200771538,5.7L V8 6-speed Automatic 5.6 ft. Bed,"$40,535",Limited,crewmax-cab
200771539,5.7L V8 FFV 6-speed Automatic 5.6 ft. Bed,"$40,535",Limited FFV,crewmax-cab
200771548,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$43,585",Limited,crewmax-cab
200771567,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$43,585",Limited FFV,crewmax-cab
200771547,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$45,560",TRD PRO,crewmax-cab
200771566,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$45,560",TRD PRO FFV,crewmax-cab
200771540,5.7L V8 6-speed Automatic 5.6 ft. Bed,"$46,530",Platinum,crewmax-cab
200771541,5.7L V8 6-speed Automatic 5.6 ft. Bed,"$46,530",1794,crewmax-cab
200771542,5.7L V8 FFV 6-speed Automatic 5.6 ft. Bed,"$46,530",Platinum FFV,crewmax-cab
200771543,5.7L V8 FFV 6-speed Automatic 5.6 ft. Bed,"$46,530",1794 FFV,crewmax-cab
200771576,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$49,580",Platinum,crewmax-cab
200771577,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$49,580",1794,crewmax-cab
200771578,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$49,580",Platinum FFV,crewmax-cab
200771579,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$49,580",1794 FFV,crewmax-cab
401671592,4.6L V8 6-speed Automatic 5.6 ft. Bed,"$34,250",SR5,crewmax-cab
401671590,5.7L V8 6-speed Automatic 5.6 ft. Bed,"$35,520",SR5,crewmax-cab
401671591,5.7L V8 FFV 6-speed Automatic 5.6 ft. Bed,"$35,520",SR5 FFV,crewmax-cab
401671638,4.6L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$37,300",SR5,crewmax-cab
401671639,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$38,570",SR5,crewmax-cab
401671637,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$38,570",SR5 FFV,crewmax-cab
401671588,5.7L V8 6-speed Automatic 5.6 ft. Bed,"$41,245",Limited,crewmax-cab
401671589,5.7L V8 FFV 6-speed Automatic 5.6 ft. Bed,"$41,245",Limited FFV,crewmax-cab
401671644,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$44,295",Limited,crewmax-cab
401671635,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$44,295",Limited FFV,crewmax-cab
401671632,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$46,110",TRD PRO,crewmax-cab
401671633,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$46,110",TRD PRO FFV,crewmax-cab
401671586,5.7L V8 6-speed Automatic 5.6 ft. Bed,"$47,080",Platinum,crewmax-cab
401671587,5.7L V8 6-speed Automatic 5.6 ft. Bed,"$47,080",1794,crewmax-cab
401671584,5.7L V8 FFV 6-speed Automatic 5.6 ft. Bed,"$47,080",Platinum FFV,crewmax-cab
401671585,5.7L V8 FFV 6-speed Automatic 5.6 ft. Bed,"$47,080",1794 FFV,crewmax-cab
401671636,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$50,130",Platinum,crewmax-cab
401671640,5.7L V8 4x4 6-speed Automatic 5.6 ft. Bed,"$50,130",1794,crewmax-cab
401671641,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$50,130",Platinum FFV,crewmax-cab
401671642,5.7L V8 FFV 4x4 6-speed Automatic 5.6 ft. Bed,"$50,130",1794 FFV,crewmax-cab
200711330,0-cyl. Electric 1-speed Direct Drive,"$57,500",Base,sedan
401689573,0-cyl. Electric 1-speed Direct Drive,"$57,500",Base,sedan
401596974,3.5L V6 Hybrid AWD CVT Automatic,"$47,870",Limited,suv
401596975,3.5L V6 Hybrid AWD CVT Automatic,"$50,485",Limited Platinum,suv
401694422,3.5L V6 Hybrid AWD CVT Automatic,"$36,270",LE,suv
401694437,3.5L V6 Hybrid AWD CVT Automatic,"$41,330",XLE,suv
401694438,3.5L V6 Hybrid AWD CVT Automatic,"$44,760",Limited,suv
401694421,3.5L V6 Hybrid AWD CVT Automatic,"$47,880",Limited Platinum,suv
200746663,1.8L 4-cyl. 6-speed Manual,"$17,300",L,sedan
200746664,1.8L 4-cyl. 4-speed Automatic,"$17,900",L,sedan
200746659,1.8L 4-cyl. CVT Automatic,"$18,735",LE,sedan
200746654,1.8L 4-cyl. CVT Automatic,"$19,135",LE Eco,sedan
200746657,1.8L 4-cyl. CVT Automatic,"$19,135",LE Plus,sedan
200746661,1.8L 4-cyl. CVT Automatic,"$19,365",S,sedan
200746653,1.8L 4-cyl. CVT Automatic,"$19,835",LE Eco Plus,sedan
200746665,1.8L 4-cyl. CVT Automatic,"$20,065",S Plus,sedan
200746656,1.8L 4-cyl. CVT Automatic,"$20,635",Special Edition,sedan
200746662,1.8L 4-cyl. 6-speed Manual,"$21,665",S Plus,sedan
200746660,1.8L 4-cyl. CVT Automatic,"$22,195",LE Premium,sedan
200746658,1.8L 4-cyl. CVT Automatic,"$22,895",LE Eco Premium,sedan
200746655,1.8L 4-cyl. CVT Automatic,"$23,125",S Premium,sedan
401668011,1.8L 4-cyl. CVT Automatic,"$18,500",L,sedan
401668010,1.8L 4-cyl. CVT Automatic,"$18,935",LE,sedan
401668009,1.8L 4-cyl. CVT Automatic,"$19,335",LE Eco,sedan
401668047,1.8L 4-cyl. CVT Automatic,"$20,445",SE,sedan
401668040,1.8L 4-cyl. CVT Automatic,"$21,300",LE Eco w/Premium Package,sedan
401668044,1.8L 4-cyl. 6-speed Manual,"$21,665",SE,sedan
401668041,1.8L 4-cyl. CVT Automatic,"$21,825",XLE,sedan
401668048,1.8L 4-cyl. CVT Automatic,"$21,900",50th Anniversary Special Edition,sedan
401668050,1.8L 4-cyl. CVT Automatic,"$22,680",XSE,sedan
200745889,3.0L V6 Turbo 7-speed Automatic,"$66,900",CLS 400,sedan
200745888,3.0L V6 Turbo AWD 7-speed Automatic,"$69,400",CLS 400 4MATIC,sedan
200745886,4.7L V8 Twin-turbo 9-speed Automatic,"$74,100",CLS 550,sedan
200745887,4.7L V8 Twin-turbo AWD 9-speed Automatic,"$76,600",CLS 550 4MATIC,sedan
200745890,5.5L V8 Twin-turbo AWD 7-speed Automatic,"$107,800",AMG CLS 63 S 4MATIC,sedan
401714684,3.0L V6 Turbo 9-speed Automatic,"$67,550",CLS 400,sedan
401714685,3.0L V6 Turbo AWD 9-speed Automatic,"$70,050",CLS 400 4MATIC,sedan
401670636,4.7L V8 Twin-turbo 9-speed Automatic,"$74,850",CLS 550,sedan
401670637,4.7L V8 Twin-turbo AWD 9-speed Automatic,"$77,350",CLS 550 4MATIC,sedan
401670635,5.5L V8 Twin-turbo AWD 7-speed Automatic,"$108,900",AMG CLS 63 S,sedan
200748638,5.5L V8 Twin-turbo AWD 7-speed Automatic,"$99,950",AMG GLE 63 4MATIC,amg-gle-63-4matic
401660740,5.5L V8 Twin-turbo AWD 7-speed Automatic,"$101,690",AMG GLE 63 4MATIC,amg-gle-63-4matic
401719885,3.0L V6 Twin-turbo AWD 9-speed Automatic,"$59,650",AMG GLC 43,amg-glc-43
200773059,4.0L V8 Twin-turbo 7-speed Automatic,"$73,250",AMG C 63 S,amg-c-63-s
401676376,4.0L V8 Twin-turbo 7-speed Automatic,"$72,800",AMG C 63 S,amg-c-63-s
401646801,4.0L V8 Twin-turbo 7-speed Automatic,"$75,000",AMG C 63 S,amg-c-63-s
401677806,4.0L V8 Twin-turbo 7-speed Automatic,"$80,850",AMG C 63 S,amg-c-63-s
200741200,6.0L V12 Twin-turbo 7-speed Automatic,"$224,650",S 65 AMG,s-65-amg
200741196,6.0L V12 Twin-turbo 7-speed Automatic,"$234,050",S 65 AMG,s-65-amg
200731834,2.0L 4-cyl. Turbo 9-speed Automatic,"$47,950",SLC 300,convertible
401661373,3.0L V6 Twin-turbo 9-speed Automatic,"$60,300",AMG SLC 43,convertible
200747592,2.4L 4-cyl. 6-speed Automatic,"$21,065",1SV,sedan
200747593,2.4L 4-cyl. 6-speed Automatic,"$23,480",Base,sedan
401650260,2.4L 4-cyl. 6-speed Automatic,"$24,065",Sport Touring,sedan
200747591,2.4L 4-cyl. 6-speed Automatic,"$24,475",Convenience Group,sedan
200747590,2.4L 4-cyl. 6-speed Automatic,"$26,505",Leather Group,sedan
200747589,2.0L 4-cyl. Turbo 6-speed Automatic,"$28,670",Premium Turbo Group,sedan
401659369,2.4L 4-cyl. 6-speed Automatic,"$21,065",1SV,sedan
401659371,2.4L 4-cyl. 6-speed Automatic,"$24,115",Sport Touring,sedan
401659370,2.4L 4-cyl. 6-speed Automatic,"$26,555",Leather Group,sedan
401583528,1.4L 4-cyl. Turbo 6-speed Automatic,"$24,065",Base,suv
401583534,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$25,565",Base,suv
401583530,1.4L 4-cyl. Turbo 6-speed Automatic,"$26,355",Convenience,suv
401583536,1.4L 4-cyl. Turbo 6-speed Automatic,"$27,350",Sport Touring,suv
401583531,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$27,855",Convenience,suv
401583529,1.4L 4-cyl. Turbo 6-speed Automatic,"$28,300",Leather,suv
401583537,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$28,850",Sport Touring,suv
401583532,1.4L 4-cyl. Turbo 6-speed Automatic,"$29,785",Premium,suv
401583533,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$29,800",Leather,suv
401583535,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$31,285",Premium,suv
401647999,1.4L 4-cyl. Turbo 6-speed Automatic,"$22,990",1SV,suv
401631199,1.4L 4-cyl. Turbo 6-speed Automatic,"$24,365",Preferred,suv
401647996,1.4L 4-cyl. Turbo 6-speed Automatic,"$25,565",Sport Touring,suv
401648001,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$25,865",Preferred,suv
401647997,1.4L 4-cyl. Turbo 6-speed Automatic,"$26,865",Preferred II,suv
401647995,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$27,065",Sport Touring,suv
401647998,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$28,365",Preferred II,suv
401648000,1.4L 4-cyl. Turbo 6-speed Automatic,"$29,065",Essence,suv
401648003,1.4L 4-cyl. Turbo 6-speed Automatic,"$30,465",Premium,suv
401648004,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$30,565",Essence,suv
401648002,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$31,965",Premium,suv
401720380,1.4L 4-cyl. Turbo 6-speed Automatic,"$22,990",1SV,suv
401720387,1.4L 4-cyl. Turbo 6-speed Automatic,"$24,365",Preferred,suv
401720386,1.4L 4-cyl. Turbo 6-speed Automatic,"$25,565",Sport Touring,suv
401720379,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$25,865",Preferred,suv
401720384,1.4L 4-cyl. Turbo 6-speed Automatic,"$26,865",Preferred II,suv
401720377,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$27,065",Sport Touring,suv
401720382,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$28,365",Preferred II,suv
401720381,1.4L 4-cyl. Turbo 6-speed Automatic,"$29,065",Essence,suv
401720383,1.4L 4-cyl. Turbo 6-speed Automatic,"$30,515",Premium,suv
401720378,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$30,565",Essence,suv
401720385,1.4L 4-cyl. Turbo AWD 6-speed Automatic,"$32,015",Premium,suv
401575890,2.0L 4-cyl. Hybrid AWD CVT Automatic,"$26,395",Hybrid,hybrid
401575891,2.0L 4-cyl. Hybrid AWD CVT Automatic,"$29,995",Hybrid Touring,hybrid
